card_number,distance_from_home,transaction_hour,merchant_category,merchant_type,merchant,currency,country,city,city_size,card_type,card_present,device,channel,high_risk_merchant,weekend_transaction,is_fraud,transaction_id,customer_id,timestamp,amount,device_fingerprint,ip_address,velocity_last_hour
6101244000000000.0,1.0,2.9759674e-06,Gas,fast_food,Safeway,GBP,Brazil,Unknown City,medium,Gold Credit,False,Firefox,web,False,False,False,TX_9b5cea01,CUST_36508,2024-09-30 00:05:48.615381+00:00,241.03,540a883802ecd99c76e8ca41188c2096,160.32.50.96,"{'num_transactions': 480, 'total_amount': 16353054.363625865, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1658652.325419878}"
638129000000000.0,9.253107e-13,1.4501268e-06,Restaurant,casual,Subway,RUB,Singapore,Unknown City,medium,Gold Credit,False,Android App,mobile,False,False,False,TX_b68ac637,CUST_67072,2024-09-30 00:09:27.799799+00:00,979.38,19ef3a420f7b84ab02f5f645b737031a,148.214.252.17,"{'num_transactions': 1290, 'total_amount': 37162799.7987412, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2334351.777273557}"
5363289400000000.0,1.0,3.6291815e-06,Entertainment,medical,Disney+,RUB,Japan,Unknown City,medium,Premium Debit,False,Android App,web,False,False,False,TX_964ece94,CUST_31510,2024-09-30 00:10:39.736998+00:00,984218.26,decdf56832d5c588210133701ee3c2f2,16.21.44.113,"{'num_transactions': 471, 'total_amount': 19390686.48762381, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 5073751.640356171}"
400964660000000.0,3.3513794e-14,1.4703664e-06,Retail,pharmacy,Wayfair,AUD,Canada,Unknown City,medium,Basic Debit,False,Edge,web,False,False,True,TX_0a764ebf,CUST_77592,2024-09-30 00:18:45.001104+00:00,4900.13,957f0e69082c31e0d6b96ba32b51b05c,16.21.44.113,"{'num_transactions': 652, 'total_amount': 17720919.574420534, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1277972.7424017028}"
5164258000000000.0,1.0,1.1740665e-06,Travel,medical,United Airlines,JPY,USA,Unknown City,medium,Platinum Credit,False,Safari,mobile,True,False,False,TX_3254e1d6,CUST_30379,2024-09-30 00:15:44.651323+00:00,383.31,b695228a79acd77906b0c870cbf6313f,236.170.85.63,"{'num_transactions': 165, 'total_amount': 6417563.804707344, 'unique_merchants': 75, 'unique_countries': 12, 'max_single_amount': 937434.8261026357}"
5681325300000000.0,1.7249611e-37,2.679001e-07,Restaurant,events,Lab Corp,MXN,Germany,Unknown City,medium,Premium Debit,False,Edge,web,False,False,False,TX_9a8aae80,CUST_26440,2024-09-30 00:00:58.720813+00:00,225980.19,5bcb63c548a5d069d597f1fd4d7d2770,217.63.28.20,"{'num_transactions': 672, 'total_amount': 26929852.313848864, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2242261.2996192477}"
6734316000000000.0,8.63969e-33,9.117218e-08,Restaurant,online,Westin,CAD,Nigeria,Unknown City,medium,Platinum Credit,True,Edge,pos,True,False,False,TX_b10f31c9,CUST_57907,2024-09-30 00:02:40.618405+00:00,82438.12,b157ffe2650de43db3380befa5fe904d,240.188.117.43,"{'num_transactions': 416, 'total_amount': 12007527.974657983, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 920935.1905523342}"
4822409700000000.0,1.0,3.8616554e-06,Retail,online,Skillshare,MXN,Mexico,Unknown City,medium,Basic Credit,False,Edge,web,False,False,True,TX_c561e251,CUST_34418,2024-09-30 00:11:22.972468+00:00,158153.6,1d050a444be3ba9ba666679c647a51fb,42.74.108.217,"{'num_transactions': 531, 'total_amount': 22639164.667518757, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3217161.2320258156}"
5656605000000000.0,8.140034e-22,5.7952946e-07,Restaurant,physical,Skillshare,EUR,Mexico,Unknown City,medium,Premium Debit,False,Safari,web,False,False,False,TX_b4c6e0f7,CUST_84775,2024-09-30 00:03:57.730019+00:00,1004.18,a0b9891ccd64bcf6e8468d0ec9706ece,185.150.7.189,"{'num_transactions': 1927, 'total_amount': 266322778.2343605, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4665020.976097464}"
5482571000000000.0,1.0,2.073528e-06,Grocery,events,MasterClass,RUB,Singapore,Unknown City,medium,Premium Debit,False,Edge,web,True,False,True,TX_c533a4c7,CUST_34993,2024-09-30 00:03:21.597933+00:00,1177.05,d4f44904a985596ae9523327097fd80c,207.178.151.11,"{'num_transactions': 389, 'total_amount': 8078858.493169944, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 852353.3286920402}"
4601575000000000.0,6.07951e-15,1.6141393e-06,Retail,physical,Exxon,SGD,Australia,Unknown City,medium,Premium Debit,False,Chrome,web,True,False,True,TX_79b439ff,CUST_95784,2024-09-30 00:18:38.745143+00:00,5289.41,252fb951dd56bbbd4f06e6408d1a858b,148.27.31.53,"{'num_transactions': 442, 'total_amount': 9093781.096566394, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 903503.5711966978}"
5055230700000000.0,3.4885174e-31,1.6545494e-06,Restaurant,events,Walmart Grocery,SGD,Brazil,Unknown City,medium,Platinum Credit,False,Safari,web,True,False,False,TX_c6c279ee,CUST_70781,2024-09-30 00:08:06.881896+00:00,1575.59,bcb36aa940c84124fc63a9f4f10ed773,42.18.149.155,"{'num_transactions': 422, 'total_amount': 15328994.796177581, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 2713038.84538323}"
6890345700000000.0,4.3610393e-10,1.397361e-06,Restaurant,airlines,PlayStation Store,BRL,France,Unknown City,medium,Gold Credit,False,Edge,mobile,False,False,False,TX_7fadaf81,CUST_65612,2024-09-30 00:21:06.705206+00:00,428259.21,c1608280ea515b75f66992d78b65e76f,153.125.213.1,"{'num_transactions': 129, 'total_amount': 3031407.4273430915, 'unique_merchants': 68, 'unique_countries': 12, 'max_single_amount': 770245.8345653246}"
5057009000000000.0,9.78778e-13,1.9848906e-06,Healthcare,online,Exxon,RUB,France,Unknown City,medium,Platinum Credit,False,Chrome,mobile,False,False,True,TX_38f78138,CUST_59185,2024-09-30 00:01:42.565144+00:00,378.18,b50828553053fdfa1ca042fc6e7f3275,193.224.40.96,"{'num_transactions': 377, 'total_amount': 9468419.977573179, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 1863368.299343624}"
370037670000000.0,1.3206977e-30,3.1239304e-06,Gas,events,eBay,EUR,Brazil,Unknown City,medium,Platinum Credit,False,Edge,mobile,False,False,True,TX_a1a0eb87,CUST_57730,2024-09-30 00:14:59.914341+00:00,279.18,786cc8f60e46b93f2bdf9f7b6a8dc494,218.62.16.68,"{'num_transactions': 790, 'total_amount': 89624087.8140444, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2405503.0088187954}"
6658521000000000.0,3.0804776e-21,3.0869452e-07,Gas,medical,Aldi,AUD,Russia,Philadelphia,medium,Gold Credit,False,Firefox,pos,False,False,True,TX_fba17f33,CUST_43519,2024-09-30 00:21:13.734680+00:00,20260.5,2ffd4079c76828716fd73fafcf03f257,40.156.163.62,"{'num_transactions': 1500, 'total_amount': 41970822.83885426, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2496193.391595965}"
374805860000000.0,1.8618557e-09,1.346075e-06,Grocery,casual,McDonald's,AUD,Russia,Unknown City,medium,Premium Debit,False,iOS App,web,False,False,False,TX_978c0d32,CUST_25035,2024-09-30 00:07:53.595787+00:00,10884.44,2513ff646abed0ea2d05df83207a35fd,246.165.182.80,"{'num_transactions': 1058, 'total_amount': 44518410.773511276, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1811933.0568941655}"
6847616700000000.0,2.330807e-22,2.79085e-07,Healthcare,online,Walgreens,USD,Australia,Unknown City,medium,Gold Credit,False,Chrome,mobile,True,False,True,TX_fd712d46,CUST_96119,2024-09-30 00:12:40.584312+00:00,353.5,c861097b22961038df42566cdbf56efd,169.31.208.191,"{'num_transactions': 242, 'total_amount': 13909327.945772756, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 3650603.3482533176}"
4770073000000000.0,2.9307765e-12,3.2924866e-06,Healthcare,events,edX,JPY,Brazil,Unknown City,medium,Basic Debit,False,Chip Reader,web,True,False,False,TX_2b93699b,CUST_50184,2024-09-30 00:00:51.823731+00:00,389.53,da58526abeb1f51bc73625bdbed4d242,219.146.207.130,"{'num_transactions': 311, 'total_amount': 10459005.618436102, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 4727094.529778354}"
370044200000000.0,1.0,1.4474712e-06,Retail,casual,Instacart,CAD,Singapore,Unknown City,medium,Premium Debit,False,Safari,mobile,False,False,False,TX_f2858fd0,CUST_68367,2024-09-30 00:16:18.741825+00:00,219.0,55fb402812761cbca052a93af523e24a,91.241.241.119,"{'num_transactions': 1325, 'total_amount': 36616957.09960546, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3149817.120691622}"
5041670400000000.0,1.0,2.3009102e-06,Gas,airlines,University Bookstore,RUB,Mexico,Unknown City,medium,Gold Credit,False,Firefox,web,False,False,True,TX_f857a769,CUST_20457,2024-09-30 00:03:41.846686+00:00,3.87,f866a3633ffef91e74a8683f39a341f0,31.28.146.243,"{'num_transactions': 153, 'total_amount': 2726731.945956658, 'unique_merchants': 78, 'unique_countries': 11, 'max_single_amount': 947390.7035246851}"
370038200000000.0,7.838978e-23,4.4712433e-06,Restaurant,events,MasterClass,NGN,UK,Unknown City,medium,Platinum Credit,False,Firefox,pos,True,False,False,TX_3810ebc5,CUST_12911,2024-09-30 00:02:01.293998+00:00,1430.41,d39489297f8d1f05915ab8279bbcca6a,113.177.140.82,"{'num_transactions': 558, 'total_amount': 12141106.117056726, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 744784.6381939531}"
370037670000000.0,0.0,5.004392e-06,Grocery,medical,CVS Pharmacy,MXN,Russia,Unknown City,medium,Basic Debit,False,Firefox,mobile,False,False,True,TX_b2969883,CUST_80206,2024-09-30 00:17:24.958444+00:00,414.98,e20a96535f893af226a999340a4b6f68,158.54.34.29,"{'num_transactions': 1363, 'total_amount': 76505699.22808976, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4028971.4501891653}"
1490833700000000.0,1.0,1.224077e-06,Travel,fast_food,Southwest,CAD,Canada,Unknown City,large,Basic Debit,False,Safari,pos,False,False,False,TX_891ccf89,CUST_91716,2024-09-30 00:08:29.993528+00:00,271.42,52c88bd209b3ceb0b0b3fb8847dea33e,64.9.249.203,"{'num_transactions': 530, 'total_amount': 17192818.87555505, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1430555.2545656965}"
375094360000000.0,0.0030993847,1.081833e-06,Education,casual,PlayStation Store,CAD,France,Unknown City,medium,Premium Debit,False,Chrome,mobile,False,False,True,TX_0974dd01,CUST_41633,2024-09-30 00:11:31.987448+00:00,25758.59,065ecb5c35be1e7d2b1696a3e860a336,248.214.207.94,"{'num_transactions': 1987, 'total_amount': 50121068.76345826, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2146789.1363390526}"
370077800000000.0,3.4779938e-16,2.110486e-06,Healthcare,supplies,Mobil,BRL,Singapore,Unknown City,medium,Basic Debit,False,Edge,pos,False,False,False,TX_d3a0345e,CUST_43138,2024-09-30 00:07:44.277030+00:00,487.2,ea616baa4aef26b62c56ea5e024f305d,45.217.184.56,"{'num_transactions': 1733, 'total_amount': 55275330.28714202, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4622802.600950327}"
4434421700000000.0,3.0681127e-16,2.3024556e-06,Restaurant,online,Steam,AUD,France,Unknown City,medium,Basic Credit,True,Android App,mobile,True,False,False,TX_5b71e442,CUST_93204,2024-09-30 00:18:45.988878+00:00,312.9,fe0834f0462d2004fef09797ac480263,195.247.151.189,"{'num_transactions': 380, 'total_amount': 11423629.901601544, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1446930.2722840316}"
5554685500000000.0,1.4499764e-12,1.3227049e-06,Education,transport,Urgent Care,EUR,Nigeria,Unknown City,medium,Basic Credit,False,Edge,web,False,False,True,TX_a968feb4,CUST_56683,2024-09-30 00:17:44.233746+00:00,854190.94,6ea40944e4b7d044bbac75492c49a223,123.250.195.95,"{'num_transactions': 370, 'total_amount': 15956096.33550732, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 2888479.582796088}"
6690925000000000.0,2.4610203e-18,3.6150047e-07,Restaurant,events,McDonald's,RUB,UK,Unknown City,medium,Basic Debit,False,Firefox,web,False,False,False,TX_c50660c5,CUST_63315,2024-09-30 00:06:27.718548+00:00,124.15,0993fe1378b83fba4098eb866eb0fde4,197.177.84.141,"{'num_transactions': 684, 'total_amount': 23325617.400306202, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3145835.1755270557}"
5374377000000000.0,5.1598964e-27,4.423198e-07,Education,events,Nike Store,CAD,Brazil,Unknown City,medium,Premium Debit,False,Android App,web,False,False,False,TX_c4f0876c,CUST_86349,2024-09-30 00:19:16.782841+00:00,78.5,9b5add17980a4ebd45581152cf7a4326,79.48.174.232,"{'num_transactions': 434, 'total_amount': 17552967.60664564, 'unique_merchants': 102, 'unique_countries': 11, 'max_single_amount': 4839991.970180436}"
6826785600000000.0,8.270863e-39,5.3222063e-08,Restaurant,physical,AliExpress,CAD,Russia,Houston,medium,Premium Debit,True,Safari,web,True,False,True,TX_06353870,CUST_81349,2024-09-30 00:19:51.366297+00:00,2606.19,42deb3774fc728174e5d16460a41bc36,180.243.155.251,"{'num_transactions': 921, 'total_amount': 20698904.67632213, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 946137.7269832677}"
5083652000000000.0,1.0,1.8913842e-06,Restaurant,fast_food,AMC Theaters,USD,Canada,Philadelphia,medium,Premium Debit,False,Firefox,web,True,False,False,TX_248331fb,CUST_46431,2024-09-30 00:16:24.721016+00:00,8476.24,7236510cbdd1af1dd089d39106670558,77.81.248.72,"{'num_transactions': 187, 'total_amount': 8450623.448625347, 'unique_merchants': 82, 'unique_countries': 11, 'max_single_amount': 938987.9999556466}"
5243864600000000.0,1.0,2.0388322e-06,Restaurant,local,Enterprise Rent-A-Car,BRL,Russia,Unknown City,medium,Basic Debit,True,Safari,web,False,False,True,TX_f0ad09e9,CUST_80235,2024-09-30 00:04:07.462957+00:00,1420.1,e6171571e85d8e554143f27614968d54,189.65.134.149,"{'num_transactions': 1108, 'total_amount': 22121674.877632946, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 998175.9940336948}"
1590405000000000.0,7.6994183e-16,2.670293e-06,Retail,fast_food,Ticketmaster,EUR,USA,Unknown City,medium,Premium Debit,True,Chrome,web,False,False,False,TX_12eb02c4,CUST_91954,2024-09-30 00:12:36.411249+00:00,1705.2,7e077e1493d4ec2fa8c9061cd40e97c5,143.253.190.227,"{'num_transactions': 901, 'total_amount': 32059052.389431223, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2590977.4916569474}"
5094441000000000.0,1.0,3.041608e-06,Retail,online,Shopify Store,USD,Australia,Unknown City,medium,Basic Credit,False,Safari,pos,False,False,False,TX_cdf10e44,CUST_56945,2024-09-30 00:03:56.493688+00:00,414.98,141d6e8e5b289c6764c3e065cff089aa,68.240.15.80,"{'num_transactions': 439, 'total_amount': 20416849.595458098, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 3094201.705328954}"
4648113500000000.0,1.0039248e-16,3.1072086e-06,Travel,fast_food,Capital Grille,USD,Brazil,Unknown City,medium,Premium Debit,False,iOS App,pos,False,False,True,TX_d7cfa80d,CUST_80907,2024-09-30 00:21:54.458673+00:00,192.02,4499ded35f3fdae59d7a11ece5baea10,101.170.69.14,"{'num_transactions': 1174, 'total_amount': 32811647.62064671, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2236179.425236535}"
6312124500000000.0,1.0,3.421369e-06,Healthcare,booking,Shopify Store,EUR,Japan,Unknown City,medium,Premium Debit,True,Android App,web,False,False,False,TX_7f9e5079,CUST_20457,2024-09-30 00:02:18.325728+00:00,2306.34,e52156f49902778a3a563d21e5596525,22.179.155.230,"{'num_transactions': 416, 'total_amount': 13722253.850813862, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 2283580.8962142556}"
370037670000000.0,0.0,8.811892e-06,Gas,online,Medical Center,CAD,Russia,Unknown City,medium,Premium Debit,False,NFC Payment,web,False,False,False,TX_e3ca99e1,CUST_89068,2024-09-30 00:13:41.947450+00:00,41830.51,5cf937b1a48d99634fa98a6e8c2fd9ff,180.114.1.250,"{'num_transactions': 148, 'total_amount': 13651779.032854041, 'unique_merchants': 76, 'unique_countries': 12, 'max_single_amount': 902918.940590147}"
4835646000000000.0,1.0,3.0314638e-06,Gas,booking,AMC Theaters,MXN,Brazil,Unknown City,medium,Basic Credit,False,Magnetic Stripe,web,False,False,False,TX_c221e828,CUST_86044,2024-09-30 00:13:42.834386+00:00,143327.33,f78189222c4bfffedea7b279fe9d401b,214.197.13.144,"{'num_transactions': 226, 'total_amount': 16463484.213873971, 'unique_merchants': 91, 'unique_countries': 12, 'max_single_amount': 1128280.3973085247}"
4895311000000000.0,1.0,3.0645137e-06,Grocery,local,Truck Stop,USD,Brazil,Unknown City,medium,Gold Credit,False,Magnetic Stripe,web,False,False,True,TX_e86f64cb,CUST_58772,2024-09-30 00:20:05.739115+00:00,8.12,587587b35f146b2fc25ac402123a61c4,17.89.244.168,"{'num_transactions': 158, 'total_amount': 4434062.400263147, 'unique_merchants': 82, 'unique_countries': 11, 'max_single_amount': 2560150.81942599}"
5713653500000000.0,1.0,1.9189351e-06,Entertainment,casual,Amazon Fresh,GBP,Australia,Unknown City,medium,Basic Debit,False,iOS App,mobile,False,False,False,TX_ba3f67d9,CUST_96246,2024-09-30 00:03:12.505567+00:00,146893.11,4750777ee9f37ead6389e39f38a139c2,73.245.235.203,"{'num_transactions': 66, 'total_amount': 5162735.804568059, 'unique_merchants': 45, 'unique_countries': 10, 'max_single_amount': 563137.9618456312}"
5131118500000000.0,1.0,2.680744e-06,Healthcare,premium,Exxon,EUR,Germany,Unknown City,medium,Premium Debit,False,Firefox,web,True,False,False,TX_a1a0eb87,CUST_88462,2024-09-30 00:01:59.826698+00:00,835.54,88609fc163d28e192ae07de22574ad55,118.46.43.106,"{'num_transactions': 611, 'total_amount': 27655848.61527336, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2083635.81962536}"
596320640000000.0,1.0,1.280746e-06,Restaurant,supplies,Udemy,NGN,Germany,Unknown City,medium,Gold Credit,False,iOS App,web,False,False,False,TX_360e997a,CUST_17790,2024-09-30 00:01:42.821567+00:00,237.4,d6d46498e46cd140dcf56b8e3f77173f,191.76.239.182,"{'num_transactions': 755, 'total_amount': 24622752.647639062, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3015638.098658776}"
370038070000000.0,1.0,1.8438722e-06,Healthcare,streaming,Southwest,JPY,Australia,Unknown City,medium,Platinum Credit,False,Safari,mobile,False,False,False,TX_2a2d0369,CUST_54861,2024-09-30 00:02:13.199106+00:00,939.58,459c67dbfbb15019df8088fc0f2ffe1d,96.4.146.176,"{'num_transactions': 1041, 'total_amount': 35709419.90043914, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 6042354.931634856}"
6729644700000000.0,1.0,1.5147712e-06,Restaurant,casual,Macy's,USD,Brazil,Unknown City,medium,Basic Credit,False,Android App,mobile,True,False,False,TX_117ee8c5,CUST_49510,2024-09-30 00:10:22.521826+00:00,939.58,6ae0b5aafbda9d63c385c3b3a87ebd47,75.205.8.43,"{'num_transactions': 541, 'total_amount': 16433460.486220462, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 3832005.0028280355}"
5093090300000000.0,1.0,4.411421e-06,Healthcare,local,KFC,CAD,Mexico,Unknown City,medium,Basic Debit,False,Edge,web,False,False,False,TX_61de32ef,CUST_33762,2024-09-30 00:10:02.949283+00:00,16215.08,c82346483965f60f81e7e4f272b090bc,1.94.153.207,"{'num_transactions': 194, 'total_amount': 43045526.24258749, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 1320844.254266139}"
370056970000000.0,3.947975e-16,2.4952783e-06,Travel,major,Best Buy,GBP,Japan,Unknown City,medium,Premium Debit,False,Magnetic Stripe,mobile,False,False,False,TX_dffd0378,CUST_26512,2024-09-30 00:08:45.219181+00:00,55.8,e1312e485e423a1179085ee9f83550dc,83.112.24.171,"{'num_transactions': 1097, 'total_amount': 172928354.3200366, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5435514.273256724}"
4791637000000000.0,3.210031e-19,3.611845e-06,Healthcare,events,Apple Music,JPY,USA,Unknown City,medium,Basic Debit,False,Android App,web,False,False,False,TX_395dc182,CUST_33242,2024-09-30 00:16:53.613204+00:00,45882.79,4f053ae20e22f5908470d89c9bb6925f,247.91.18.184,"{'num_transactions': 261, 'total_amount': 9681687.927144922, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 777323.0795038776}"
370041400000000.0,0.05254326,1.2193909e-06,Restaurant,gaming,Chegg,AUD,Russia,Unknown City,medium,Gold Credit,False,Chip Reader,web,False,False,False,TX_1bcb6dee,CUST_84346,2024-09-30 00:11:33.739191+00:00,270.53,1139d73840609648df50b2595e4dc8a9,69.104.244.147,"{'num_transactions': 1061, 'total_amount': 343132280.7590107, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1614716.3473463128}"
4687376400000000.0,4.6236686e-16,4.295158e-06,Travel,premium,Costco,RUB,Mexico,Unknown City,medium,Platinum Credit,False,Android App,web,False,False,False,TX_8064cda7,CUST_84137,2024-09-30 00:08:55.898303+00:00,22185.17,3428984cf0b8a7881381c31e1bef8b9f,2.128.227.215,"{'num_transactions': 474, 'total_amount': 6354049.852217304, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 635647.1779114841}"
5749940000000000.0,5.2411115e-35,4.1592497e-07,Healthcare,gaming,Chegg,MXN,Canada,Unknown City,medium,Basic Credit,False,Edge,web,False,False,False,TX_284a0465,CUST_38635,2024-09-30 00:05:19.469980+00:00,1503.54,93f82cb299f3b690c5f6249821d5e041,127.209.147.206,"{'num_transactions': 594, 'total_amount': 20776708.02803991, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2220886.0279752454}"
6947535300000000.0,1.0,2.569353e-06,Education,local,Costco,MXN,Canada,Unknown City,medium,Basic Debit,True,Chrome,web,True,False,True,TX_2a2d0369,CUST_37843,2024-09-30 00:21:46.771823+00:00,764.55,05c3ffefdf47e782386e12fbcbc0dd56,189.191.65.250,"{'num_transactions': 238, 'total_amount': 9286477.242102614, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 3025322.0788387423}"
6055680000000000.0,1.9560235e-15,8.270043e-07,Travel,gaming,CVS Pharmacy,EUR,Brazil,Unknown City,medium,Premium Debit,False,Chrome,web,False,False,False,TX_9367dce1,CUST_65886,2024-09-30 00:04:06.337208+00:00,6364.21,ab3e0b51ea12ba86c767364616d131b1,214.47.47.125,"{'num_transactions': 657, 'total_amount': 21418505.442769207, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3886731.9899455532}"
5633656500000000.0,4.157104e-25,3.621751e-07,Retail,online,Chili's,RUB,Russia,Unknown City,medium,Platinum Credit,False,Edge,mobile,False,False,False,TX_e0d7eb37,CUST_33002,2024-09-30 00:08:17.211744+00:00,280.59,31b291792c6140b04d1d5d5a8ae4bcb1,49.223.80.157,"{'num_transactions': 1516, 'total_amount': 37968752.23602742, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1658979.3350271808}"
770176900000000.0,1.0,1.0856074e-06,Education,pharmacy,Holiday Inn,BRL,Canada,Unknown City,medium,Basic Debit,True,Safari,mobile,False,False,False,TX_fdfa3726,CUST_95633,2024-09-30 00:06:24.467450+00:00,3245.77,7dcc58413af75ab526b93dc58af59af0,234.115.78.73,"{'num_transactions': 299, 'total_amount': 19023154.915864132, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 4973519.518540792}"
5778180600000000.0,1.0,2.6659343e-06,Travel,online,Urgent Care,SGD,Canada,Unknown City,medium,Basic Debit,True,Android App,web,False,False,False,TX_d99b7781,CUST_73806,2024-09-30 00:11:43.173547+00:00,910.89,325cc422cdeafbf35af2a7d9a549c950,140.221.50.48,"{'num_transactions': 451, 'total_amount': 18095664.524377108, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1940394.1607415718}"
370037670000000.0,1.4795016e-36,4.4067874e-06,Travel,major,Texaco,RUB,Brazil,Unknown City,medium,Premium Debit,False,Magnetic Stripe,web,False,False,True,TX_af5bcb60,CUST_98946,2024-09-30 00:17:58.501156+00:00,395.41,cf8e38e4e4f9441f2c5f56e0af3f3ebd,117.214.57.129,"{'num_transactions': 155, 'total_amount': 6098658.741628832, 'unique_merchants': 78, 'unique_countries': 12, 'max_single_amount': 1763973.4091779557}"
6878404000000000.0,2.1302673e-17,3.7564982e-07,Healthcare,major,Spotify,RUB,UK,Phoenix,medium,Gold Credit,False,Safari,mobile,False,False,True,TX_90cc1955,CUST_85312,2024-09-30 00:08:59.045189+00:00,1643.72,ab264a06e68effe248769f482dc66c07,72.163.10.239,"{'num_transactions': 490, 'total_amount': 20975595.632692855, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3161291.5302892555}"
370037670000000.0,6.8156325e-05,2.4039691e-06,Restaurant,local,Amazon Fresh,BRL,Nigeria,Unknown City,medium,Basic Debit,False,Chrome,web,False,False,False,TX_9ed056e1,CUST_42775,2024-09-30 00:21:13.734680+00:00,291.45,6c6766a1cffd87c7d28c3341dbe405fd,237.120.24.28,"{'num_transactions': 1143, 'total_amount': 37203482.06865951, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3152625.0356010934}"
4544953700000000.0,3.096284e-16,1.1982659e-06,Gas,events,Expedia,NGN,Mexico,Unknown City,medium,Basic Credit,False,Edge,pos,False,False,False,TX_6a9e9b54,CUST_61118,2024-09-30 00:10:56.748328+00:00,228.91,107a831108c5da0b55c996e32531ede9,11.91.28.207,"{'num_transactions': 362, 'total_amount': 6752278.723283728, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 1420205.9881939641}"
5018870000000000.0,4.57291e-14,4.2867687e-06,Healthcare,local,Publix,NGN,Singapore,Unknown City,medium,Basic Debit,False,Chrome,mobile,True,False,False,TX_c7fc4096,CUST_88359,2024-09-30 00:07:59.561108+00:00,7798.48,67050ede6df85cad7332a7afaaba28ab,201.81.158.245,"{'num_transactions': 327, 'total_amount': 5799099.645472078, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 1030043.7872303507}"
372117100000000.0,1.0,8.300527e-07,Healthcare,medical,Shell,MXN,Canada,Unknown City,medium,Gold Credit,False,Firefox,web,False,False,False,TX_cd089498,CUST_92640,2024-09-30 00:12:57.407523+00:00,42243.49,5c803b8cb6e871ed9cff66a4fe853389,58.228.53.36,"{'num_transactions': 194, 'total_amount': 4427436.488328431, 'unique_merchants': 85, 'unique_countries': 12, 'max_single_amount': 845730.295143142}"
6223788000000000.0,1.0,3.5981861e-06,Education,physical,Lab Corp,NGN,Mexico,Unknown City,medium,Platinum Credit,False,iOS App,web,True,False,True,TX_93a7fea4,CUST_20920,2024-09-30 00:02:53.159872+00:00,700.34,9f4fa029f59fbeaf9ac01cf4fe295b65,56.61.56.210,"{'num_transactions': 1510, 'total_amount': 15317699.163039668, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 615537.5441717537}"
